Date,BR,light,photoperiod,temp
Apr-60,0.006328844,153.3971429,0.578119213,8.423571429
May-60,0.006680731,170.58,0.648668981,12.10428571
Jun-60,0.006292047,207.9307143,0.685190972,14.07714286
Jul-60,0.006422643,137.1957143,0.667037037,13.44928571
Aug-60,0.006186754,148.4378571,0.60505787,13.18928571
Sep-60,0.006268956,120.6128571,0.526215278,11.77785714
Oct-60,0.006222531,69.75285714,0.4446875,8.962142857
Nov-60,0.005907918,59.53642857,0.372563657,5.966428571
Dec-60,0.006126996,57.62571429,0.335364583,3.013571429
Jan-61,0.006498297,63.94857143,0.355422454,3.825
Feb-61,0.006000576,56.8,0.417303241,7.214285714
Mar-61,0.007001966,65.74214286,0.495943287,8.667142857
Apr-61,0.006628171,120.5571429,0.578119213,7.904285714
May-61,0.006801592,177.475,0.648668981,9.826428571
Jun-61,0.006477195,122.9785714,0.685190972,13.05071429
Jul-61,0.006557391,92.04785714,0.667037037,12.82357143
Aug-61,0.006430833,120.7671429,0.60505787,13.22928571
Sep-61,0.00634841,107.6142857,0.526215278,12.38
Oct-61,0.006307954,86.11357143,0.4446875,9.017142857
Nov-61,0.00588629,55.47857143,0.372563657,5.626428571
Dec-61,0.006366936,36.31428571,0.335364583,2.455
Jan-62,0.00660967,47.03142857,0.355422454,3.635
Feb-62,0.006271846,57.28,0.417303241,5.015714286
Mar-62,0.007307529,126.5685714,0.495943287,3.001428571
Apr-62,0.006741717,204.15,0.578119213,7.177142857
May-62,0.007116121,200.4814286,0.648668981,9.367142857
Jun-62,0.006645399,166.3714286,0.685190972,11.82
Jul-62,0.006635413,96.94142857,0.667037037,13.36071429
Aug-62,0.006559529,141.515,0.60505787,12.94285714
Sep-62,0.006358764,72.27857143,0.526215278,11.05928571
Oct-62,0.006265011,89.08071429,0.4446875,10.04714286
Nov-62,0.0060409,34.56428571,0.372563657,5.880714286
Dec-62,0.006300962,33.59071429,0.335364583,4.052857143
Jan-63,0.006777103,64.48,0.355422454,-0.381428571
Feb-63,0.006287982,73.04,0.417303241,1.133571429
Mar-63,0.007369129,115.9178571,0.495943287,6.223571429
Apr-63,0.00683145,129.0214286,0.578119213,7.682142857
May-63,0.007111962,167.8428571,0.648668981,9.201428571
Jun-63,0.006698478,179.7214286,0.685190972,13.34214286
Jul-63,0.006760331,154.4685714,0.667037037,13.61642857
Aug-63,0.006503479,96.47642857,0.60505787,13.18714286
Sep-63,0.006449856,97.56428571,0.526215278,11.6
Oct-63,0.006449763,68.95285714,0.4446875,10.26642857
Nov-63,0.006027275,48.9,0.372563657,6.426428571
Dec-63,0.006255126,45.63642857,0.335364583,3.225714286
Jan-64,0.006735968,26.06214286,0.355422454,4.861428571
Feb-64,0.006627888,51.57857143,0.417303241,4.492857143
Mar-64,0.007323221,57.68214286,0.495943287,4.990714286
Apr-64,0.007009834,125.7214286,0.578119213,8.176428571
May-64,0.007126821,165.23,0.648668981,11.73285714
Jun-64,0.006818907,128.1428571,0.685190972,12.32142857
Jul-64,0.0070625,96.565,0.667037037,14.38571429
Aug-64,0.006659737,138.3928571,0.60505787,13.85214286
Sep-64,0.00674942,125.4214286,0.526215278,12.525
Oct-64,0.006613777,65.52071429,0.4446875,8.68
Nov-64,0.006198551,64.95,0.372563657,6.830714286
Dec-64,0.00651589,36.735,0.335364583,3.817142857
Jan-65,0.006695815,57.70428571,0.355422454,2.663571429
Feb-65,0.006406351,55.94,0.417303241,3.658571429
Mar-65,0.007344757,108.7214286,0.495943287,4.931428571
Apr-65,0.006872664,145.1142857,0.578119213,7.475714286
May-65,0.006976517,117.49,0.648668981,10.59
Jun-65,0.006731334,146.7428571,0.685190972,12.92428571
Jul-65,0.006914776,117.3571429,0.667037037,12.60357143
Aug-65,0.006693688,113.4378571,0.60505787,13.20071429
Sep-65,0.006697611,67.71428571,0.526215278,10.66571429
Oct-65,0.0065762,55.26857143,0.4446875,10.29928571
Nov-65,0.006227002,64.37142857,0.372563657,3.862857143
Dec-65,0.006355885,43.02357143,0.335364583,4.145
Jan-66,0.006696584,31.28785714,0.355422454,3.560714286
Feb-66,0.006262118,38.62,0.417303241,5.158571429
Mar-66,0.007231261,107.9021429,0.495943287,6.865714286
Apr-66,0.006644003,87.53571429,0.578119213,6.248571429
May-66,0.006854699,209.7814286,0.648668981,10.11214286
Jun-66,0.006624391,105.0214286,0.685190972,14.05214286
Jul-66,0.006843755,134.1414286,0.667037037,13.58142857
Aug-66,0.006745032,132.99,0.60505787,13.26
Sep-66,0.006674353,106.4785714,0.526215278,13.11142857
Oct-66,0.006488189,107.8578571,0.4446875,8.498571429
Nov-66,0.005990814,73.35,0.372563657,4.712857143
Dec-66,0.006444226,38.86071429,0.335364583,4.987142857
Jan-67,0.00665195,36.38071429,0.355422454,5.027142857
Feb-67,0.006364267,72.54,0.417303241,4.824285714
Mar-67,0.007280371,95.98928571,0.495943287,5.926428571
Apr-67,0.006669198,139.1142857,0.578119213,7.774285714
May-67,0.006912073,165.385,0.648668981,8.464285714
Jun-67,0.006453506,166.1357143,0.685190972,12.57928571
Jul-67,0.006542337,72.96071429,0.667037037,14.60214286
Aug-67,0.006389074,111.29,0.60505787,13.51071429
Sep-67,0.006384758,87.10714286,0.526215278,12.125
Oct-67,0.006264838,75.26357143,0.4446875,8.827142857
Nov-67,0.005880024,66.45,0.372563657,5.379285714
Dec-67,0.006248417,38.30714286,0.335364583,4.765714286
Jan-68,0.006470428,28.23214286,0.355422454,5.066428571
Feb-68,0.006271031,91.72285714,0.417303241,1.695714286
Mar-68,0.007026865,94.68285714,0.495943287,5.841428571
Apr-68,0.00650646,143.1428571,0.578119213,7.164285714
May-68,0.00678984,153.6271429,0.648668981,8.412857143
Jun-68,0.006396956,176.8928571,0.685190972,13.27642857
Jul-68,0.006514188,129.3142857,0.667037037,13.155
Aug-68,0.006487656,181.5271429,0.60505787,14.27
Sep-68,0.006179011,109.65,0.526215278,12.33642857
Oct-68,0.006221815,40.69857143,0.4446875,11.71142857
Nov-68,0.005889796,35.95714286,0.372563657,6.158571429
Dec-68,0.006134798,29.69357143,0.335364583,3.887142857
Jan-69,0.00657336,36.04857143,0.355422454,4.226428571
Feb-69,0.006063269,64.5,0.417303241,0.742142857
Mar-69,0.007054257,84.43071429,0.495943287,3.309285714
Apr-69,0.006483338,176.1,0.578119213,6.787142857
May-69,0.006654557,131.7721429,0.648668981,9.790714286
Jun-69,0.006276354,180.4928571,0.685190972,12.34214286
Jul-69,0.00627894,137.8614286,0.667037037,15.09
Aug-69,0.006130879,121.7635714,0.60505787,14.41214286
Sep-69,0.006042556,58.75714286,0.526215278,12.01642857
Oct-69,0.006016369,51.21642857,0.4446875,11.96071429
Nov-69,0.005539839,54.47142857,0.372563657,4.088571429
Dec-69,0.005748022,27.83357143,0.335364583,4.258571429
Jan-70,0.006047531,27.47928571,0.355422454,3.458571429
Feb-70,0.005726246,89.88,0.417303241,2.722142857
Mar-70,0.006618954,114.9435714,0.495943287,4.37
Apr-70,0.006226335,146.8071429,0.578119213,6.337142857
May-70,0.006421847,111.4007143,0.648668981,11.71285714
Jun-70,0.00618682,177.1071429,0.685190972,14.73642857
Jul-70,0.006295842,113.7035714,0.667037037,13.43142857
Aug-70,0.006058758,134.4735714,0.60505787,14.42928571
Sep-70,0.005915729,86.44285714,0.526215278,12.31928571
Oct-70,0.005955017,56.19857143,0.4446875,9.807857143
Nov-70,0.005885421,54.98571429,0.372563657,6.203571429
Dec-70,0.006181675,43.46642857,0.335364583,4.475714286
Jan-71,0.006359409,49.35642857,0.355422454,4.646428571
Feb-71,0.005937992,52.1,0.417303241,4.998571429
Mar-71,0.00682451,68.31071429,0.495943287,5.291428571
Apr-71,0.006306556,114.6214286,0.578119213,7.078571429
May-71,0.006516656,145.6335714,0.648668981,9.807857143
Jun-71,0.006162872,139.1571429,0.685190972,11.39
Jul-71,0.006278354,146.8957143,0.667037037,14.73571429
Aug-71,0.005860128,108.655,0.60505787,13.88357143
Sep-71,0.005929033,124.0928571,0.526215278,12.97214286
Oct-71,0.005879802,69.32928571,0.4446875,11.08285714
Nov-71,0.005518404,42.9,0.372563657,6.767142857
Dec-71,0.005581714,17.71428571,0.335364583,6.345
Jan-72,0.005755513,29.05142857,0.355422454,2.937857143
Feb-72,0.005547868,56.38428571,0.417303241,3.997142857
Mar-72,0.006192529,94.99285714,0.495943287,5.007142857
Apr-72,0.005621434,124.65,0.578119213,7.577142857
May-72,0.005936585,109.275,0.648668981,8.822142857
Jun-72,0.005710945,154.2857143,0.685190972,10.31928571
Jul-72,0.005768813,137.8171429,0.667037037,14.22214286
Aug-72,0.005614163,73.24857143,0.60505787,12.81428571
Sep-72,0.005522486,110.5285714,0.526215278,10.82
Oct-72,0.00536518,72.075,0.4446875,10.02071429
Nov-72,0.005176172,35.67857143,0.372563657,5.555714286
Dec-72,0.005253481,24.99928571,0.335364583,5.178571429
Jan-73,0.005342748,16.16428571,0.355422454,5.265714286
Feb-73,0.005037498,60.16,0.417303241,4.222142857
Mar-73,0.005880665,90.78571429,0.495943287,5.757857143
Apr-73,0.005253574,132.0857143,0.578119213,6.701428571
May-73,0.005553076,109.1421429,0.648668981,9.755714286
Jun-73,0.005298995,138.2785714,0.685190972,13.29214286
Jul-73,0.00528989,94.52785714,0.667037037,14.36785714
Aug-73,0.005096066,113.9028571,0.60505787,14.51857143
Sep-73,0.004921542,102.8785714,0.526215278,12.70285714
Oct-73,0.005090439,76.81357143,0.4446875,8.799285714
Nov-73,0.004810574,39.75,0.372563657,5.981428571
Dec-73,0.0049482,33.52428571,0.335364583,5.105
Jan-74,0.005094129,27.94428571,0.355422454,5.439285714
Feb-74,0.00455958,58.76,0.417303241,4.856428571
Mar-74,0.005320771,104.9792857,0.495943287,5.100714286
Apr-74,0.004970523,186.7285714,0.578119213,7.832857143
May-74,0.005221794,122.6492857,0.648668981,9.647857143
Jun-74,0.00487459,165.5357143,0.685190972,11.96785714
Jul-74,0.005135336,116.8035714,0.667037037,13.36428571
Aug-74,0.00501985,140.6514286,0.60505787,13.45357143
Sep-74,0.004910625,104.6571429,0.526215278,10.10357143
Oct-74,0.00486257,90.32071429,0.4446875,7.528571429
Nov-74,0.00444768,71.25,0.372563657,5.035714286
Dec-74,0.004454467,31.26571429,0.335364583,7.056428571
